Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country,Email,ProductExpiryDate,invoice,stock_code,description,quantity,invoice_date,price,country,email,product_expiry_date,customer_id,is_cancelled,revenue
540416,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,39,2011-03-06 16:49:00,1.87,10028,United Kingdom,customer_10028@example.com,,540416,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,39,2011-03-06 16:49:00,1.87,United Kingdom,customer_10028@example.com,,10028,False,72.93
540416,22961,JAM MAKING SET PRINTED,18,2011-03-06 16:49:00,1.3,10028,United Kingdom,customer_10028@example.com,2011-08-25,540416,22961,JAM MAKING SET PRINTED,18,2011-03-06 16:49:00,1.3,United Kingdom,customer_10028@example.com,2011-08-25,10028,False,23.400000000000002
540416,22720,SET OF 3 CAKE TINS PANTRY DESIGN,17,2011-03-06 16:49:00,4.7,10028,United Kingdom,customer_10028@example.com,,540416,22720,SET OF 3 CAKE TINS PANTRY DESIGN,17,2011-03-06 16:49:00,4.7,United Kingdom,customer_10028@example.com,,10028,False,79.9
540416,22383,LUNCH BAG SUKI DESIGN,8,2011-03-06 16:49:00,1.48,10028,United Kingdom,customer_10028@example.com,2011-07-25,540416,22383,LUNCH BAG SUKI DESIGN,8,2011-03-06 16:49:00,1.48,United Kingdom,customer_10028@example.com,2011-07-25,10028,False,11.84
540236,82482,WOODEN PICTURE FRAME WHITE FINISH,29,2011-03-06 17:02:00,2.29,10013,United Kingdom,customer_10013@example.com,,540236,82482,WOODEN PICTURE FRAME WHITE FINISH,29,2011-03-06 17:02:00,2.29,United Kingdom,customer_10013@example.com,,10013,False,66.41
540236,22666,RECIPE BOX PANTRY DESIGN,35,2011-03-06 17:02:00,3.25,10013,United Kingdom,customer_10013@example.com,,540236,22666,RECIPE BOX PANTRY DESIGN,35,2011-03-06 17:02:00,3.25,United Kingdom,customer_10013@example.com,,10013,False,113.75
540236,22722,SET OF 6 SPICE TINS PANTRY DESIGN,11,2011-03-06 17:02:00,3.95,10013,United Kingdom,customer_10013@example.com,2011-09-01,540236,22722,SET OF 6 SPICE TINS PANTRY DESIGN,11,2011-03-06 17:02:00,3.95,United Kingdom,customer_10013@example.com,2011-09-01,10013,False,43.45
540236,84879,ASSORTED COLOUR BIRD ORNAMENT,25,2011-03-06 17:02:00,1.69,10013,United Kingdom,customer_10013@example.com,2011-08-15,540236,84879,ASSORTED COLOUR BIRD ORNAMENT,25,2011-03-06 17:02:00,1.69,United Kingdom,customer_10013@example.com,2011-08-15,10013,False,42.25
540194,22423,REGENCY CAKESTAND 3 TIER,33,2011-03-07 11:41:00,12.75,10011,United Kingdom,customer_10011@example.com,,540194,22423,REGENCY CAKESTAND 3 TIER,33,2011-03-07 11:41:00,12.75,United Kingdom,customer_10011@example.com,,10011,False,420.75
540194,22386,JUMBO BAG PINK POLKADOT,6,2011-03-07 11:41:00,1.87,10011,United Kingdom,customer_10011@example.com,,540194,22386,JUMBO BAG PINK POLKADOT,6,2011-03-07 11:41:00,1.87,United Kingdom,customer_10011@example.com,,10011,False,11.22
540194,22086,PAPER CHAIN KIT 50'S CHRISTMAS,22,2011-03-07 11:41:00,2.66,10011,United Kingdom,customer_10011@example.com,,540194,22086,PAPER CHAIN KIT 50'S CHRISTMAS,22,2011-03-07 11:41:00,2.66,United Kingdom,customer_10011@example.com,,10011,False,58.52
540194,22699,ROSES REGENCY TEACUP AND SAUCER,38,2011-03-07 11:41:00,2.8,10011,United Kingdom,customer_10011@example.com,,540194,22699,ROSES REGENCY TEACUP AND SAUCER,38,2011-03-07 11:41:00,2.8,United Kingdom,customer_10011@example.com,,10011,False,106.39999999999999
540194,22960,JAM MAKING SET WITH JARS,41,2011-03-07 11:41:00,4.68,10011,United Kingdom,customer_10011@example.com,2011-08-30,540194,22960,JAM MAKING SET WITH JARS,41,2011-03-07 11:41:00,4.68,United Kingdom,customer_10011@example.com,2011-08-30,10011,False,191.88
540385,22386,JUMBO BAG PINK POLKADOT,20,2011-03-07 13:28:00,2.29,10024,EIRE,customer_10024@example.com,,540385,22386,JUMBO BAG PINK POLKADOT,20,2011-03-07 13:28:00,2.29,EIRE,customer_10024@example.com,,10024,False,45.8
540385,22197,POPCORN HOLDER,23,2011-03-07 13:28:00,0.77,10024,EIRE,customer_10024@example.com,2011-07-10,540385,22197,POPCORN HOLDER,23,2011-03-07 13:28:00,0.77,EIRE,customer_10024@example.com,2011-07-10,10024,False,17.71
540356,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,20,2011-03-07 14:31:00,1.98,10021,United Kingdom,customer_10021@example.com,,540356,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,20,2011-03-07 14:31:00,1.98,United Kingdom,customer_10021@example.com,,10021,False,39.6
540356,22722,SET OF 6 SPICE TINS PANTRY DESIGN,34,2011-03-07 14:31:00,3.75,10021,United Kingdom,customer_10021@example.com,2011-09-01,540356,22722,SET OF 6 SPICE TINS PANTRY DESIGN,34,2011-03-07 14:31:00,3.75,United Kingdom,customer_10021@example.com,2011-09-01,10021,False,127.5
540356,85123A,WHITE HANGING HEART T-LIGHT HOLDER,38,2011-03-07 14:31:00,2.29,10021,United Kingdom,customer_10021@example.com,2011-07-20,540356,85123A,WHITE HANGING HEART T-LIGHT HOLDER,38,2011-03-07 14:31:00,2.29,United Kingdom,customer_10021@example.com,2011-07-20,10021,False,87.02
540356,22138,BAKING SET 9 PIECE RETROSPOT,19,2011-03-07 14:31:00,4.95,10021,United Kingdom,customer_10021@example.com,2011-08-10,540356,22138,BAKING SET 9 PIECE RETROSPOT,19,2011-03-07 14:31:00,4.95,United Kingdom,customer_10021@example.com,2011-08-10,10021,False,94.05
540464,21733,RED HANGING HEART T-LIGHT HOLDER,11,2011-03-07 17:17:00,2.66,10035,United Kingdom,customer_10035@example.com,2011-07-22,540464,21733,RED HANGING HEART T-LIGHT HOLDER,11,2011-03-07 17:17:00,2.66,United Kingdom,customer_10035@example.com,2011-07-22,10035,False,29.26
540464,21931,JUMBO STORAGE BAG SUKI,3,2011-03-07 17:17:00,1.98,10035,United Kingdom,customer_10035@example.com,,540464,21931,JUMBO STORAGE BAG SUKI,3,2011-03-07 17:17:00,1.98,United Kingdom,customer_10035@example.com,,10035,False,5.9399999999999995
540464,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-03-07 17:17:00,2.8,10035,United Kingdom,customer_10035@example.com,,540464,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-03-07 17:17:00,2.8,United Kingdom,customer_10035@example.com,,10035,False,2.8
540078,21733,RED HANGING HEART T-LIGHT HOLDER,9,2011-03-08 11:43:00,3.25,10005,United Kingdom,customer_10005@example.com,2011-07-22,540078,21733,RED HANGING HEART T-LIGHT HOLDER,9,2011-03-08 11:43:00,3.25,United Kingdom,customer_10005@example.com,2011-07-22,10005,False,29.25
540078,84879,ASSORTED COLOUR BIRD ORNAMENT,14,2011-03-08 11:43:00,1.69,10005,United Kingdom,customer_10005@example.com,2011-08-15,540078,84879,ASSORTED COLOUR BIRD ORNAMENT,14,2011-03-08 11:43:00,1.69,United Kingdom,customer_10005@example.com,2011-08-15,10005,False,23.66
540078,20725,LUNCH BAG RED RETROSPOT,27,2011-03-08 11:43:00,1.81,10005,United Kingdom,customer_10005@example.com,2011-07-30,540078,20725,LUNCH BAG RED RETROSPOT,27,2011-03-08 11:43:00,1.81,United Kingdom,customer_10005@example.com,2011-07-30,10005,False,48.870000000000005
540078,22961,JAM MAKING SET PRINTED,41,2011-03-08 11:43:00,1.59,10005,United Kingdom,customer_10005@example.com,2011-08-25,540078,22961,JAM MAKING SET PRINTED,41,2011-03-08 11:43:00,1.59,United Kingdom,customer_10005@example.com,2011-08-25,10005,False,65.19
540311,22698,PINK REGENCY TEACUP AND SAUCER,14,2011-03-08 13:23:00,2.66,10017,United Kingdom,customer_10017@example.com,,540311,22698,PINK REGENCY TEACUP AND SAUCER,14,2011-03-08 13:23:00,2.66,United Kingdom,customer_10017@example.com,,10017,False,37.24
540311,20725,LUNCH BAG RED RETROSPOT,27,2011-03-08 13:23:00,1.57,10017,United Kingdom,customer_10017@example.com,2011-07-30,540311,20725,LUNCH BAG RED RETROSPOT,27,2011-03-08 13:23:00,1.57,United Kingdom,customer_10017@example.com,2011-07-30,10017,False,42.39
540311,22961,JAM MAKING SET PRINTED,8,2011-03-08 13:23:00,1.3,10017,United Kingdom,customer_10017@example.com,2011-08-25,540311,22961,JAM MAKING SET PRINTED,8,2011-03-08 13:23:00,1.3,United Kingdom,customer_10017@example.com,2011-08-25,10017,False,10.4
540504,22961,JAM MAKING SET PRINTED,8,2011-03-08 14:45:00,1.38,10042,United Kingdom,customer_10042@example.com,2011-08-25,540504,22961,JAM MAKING SET PRINTED,8,2011-03-08 14:45:00,1.38,United Kingdom,customer_10042@example.com,2011-08-25,10042,False,11.04
540504,22960,JAM MAKING SET WITH JARS,4,2011-03-08 14:45:00,4.68,10042,United Kingdom,customer_10042@example.com,2011-08-30,540504,22960,JAM MAKING SET WITH JARS,4,2011-03-08 14:45:00,4.68,United Kingdom,customer_10042@example.com,2011-08-30,10042,False,18.72
540254,22423,REGENCY CAKESTAND 3 TIER,7,2011-03-08 16:34:00,12.11,10014,United Kingdom,customer_10014@example.com,,540254,22423,REGENCY CAKESTAND 3 TIER,7,2011-03-08 16:34:00,12.11,United Kingdom,customer_10014@example.com,,10014,False,84.77
540254,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,44,2011-03-08 16:34:00,0.28,10014,United Kingdom,customer_10014@example.com,,540254,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,44,2011-03-08 16:34:00,0.28,United Kingdom,customer_10014@example.com,,10014,False,12.32
540254,47566,PARTY BUNTING,9,2011-03-08 16:34:00,4.46,10014,United Kingdom,customer_10014@example.com,,540254,47566,PARTY BUNTING,9,2011-03-08 16:34:00,4.46,United Kingdom,customer_10014@example.com,,10014,False,40.14
540255,22720,SET OF 3 CAKE TINS PANTRY DESIGN,13,2011-03-09 09:21:00,4.7,10014,United Kingdom,customer_10014@example.com,,540255,22720,SET OF 3 CAKE TINS PANTRY DESIGN,13,2011-03-09 09:21:00,4.7,United Kingdom,customer_10014@example.com,,10014,False,61.1
540255,21034,REX CASH+CARRY JUMBO SHOPPER,7,2011-03-09 09:21:00,0.85,10014,United Kingdom,customer_10014@example.com,,540255,21034,REX CASH+CARRY JUMBO SHOPPER,7,2011-03-09 09:21:00,0.85,United Kingdom,customer_10014@example.com,,10014,False,5.95
540255,22697,GREEN REGENCY TEACUP AND SAUCER,29,2011-03-09 09:21:00,3.25,10014,United Kingdom,customer_10014@example.com,,540255,22697,GREEN REGENCY TEACUP AND SAUCER,29,2011-03-09 09:21:00,3.25,United Kingdom,customer_10014@example.com,,10014,False,94.25
540255,22197,POPCORN HOLDER,43,2011-03-09 09:21:00,0.81,10014,United Kingdom,customer_10014@example.com,2011-07-10,540255,22197,POPCORN HOLDER,43,2011-03-09 09:21:00,0.81,United Kingdom,customer_10014@example.com,2011-07-10,10014,False,34.830000000000005
540255,85099B,JUMBO BAG RED RETROSPOT,26,2011-03-09 09:21:00,1.98,10014,United Kingdom,customer_10014@example.com,,540255,85099B,JUMBO BAG RED RETROSPOT,26,2011-03-09 09:21:00,1.98,United Kingdom,customer_10014@example.com,,10014,False,51.48
540312,22698,PINK REGENCY TEACUP AND SAUCER,13,2011-03-09 16:39:00,2.8,10017,United Kingdom,customer_10017@example.com,,540312,22698,PINK REGENCY TEACUP AND SAUCER,13,2011-03-09 16:39:00,2.8,United Kingdom,customer_10017@example.com,,10017,False,36.4
540312,22722,SET OF 6 SPICE TINS PANTRY DESIGN,27,2011-03-09 16:39:00,3.95,10017,United Kingdom,customer_10017@example.com,2011-09-01,540312,22722,SET OF 6 SPICE TINS PANTRY DESIGN,27,2011-03-09 16:39:00,3.95,United Kingdom,customer_10017@example.com,2011-09-01,10017,False,106.65
540312,84879,ASSORTED COLOUR BIRD ORNAMENT,31,2011-03-09 16:39:00,1.77,10017,United Kingdom,customer_10017@example.com,2011-08-15,540312,84879,ASSORTED COLOUR BIRD ORNAMENT,31,2011-03-09 16:39:00,1.77,United Kingdom,customer_10017@example.com,2011-08-15,10017,False,54.87
540549,21034,REX CASH+CARRY JUMBO SHOPPER,7,2011-03-10 09:08:00,1.04,10050,United Kingdom,customer_10050@example.com,,540549,21034,REX CASH+CARRY JUMBO SHOPPER,7,2011-03-10 09:08:00,1.04,United Kingdom,customer_10050@example.com,,10050,False,7.28
540599,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,12,2011-03-10 10:38:00,0.3,10062,United Kingdom,customer_10062@example.com,,540599,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,12,2011-03-10 10:38:00,0.3,United Kingdom,customer_10062@example.com,,10062,False,3.5999999999999996
540599,22386,JUMBO BAG PINK POLKADOT,11,2011-03-10 10:38:00,2.08,10062,United Kingdom,customer_10062@example.com,,540599,22386,JUMBO BAG PINK POLKADOT,11,2011-03-10 10:38:00,2.08,United Kingdom,customer_10062@example.com,,10062,False,22.880000000000003
540599,21212,PACK OF 72 RETROSPOT CAKE CASES,7,2011-03-10 10:38:00,0.61,10062,United Kingdom,customer_10062@example.com,2011-07-18,540599,21212,PACK OF 72 RETROSPOT CAKE CASES,7,2011-03-10 10:38:00,0.61,United Kingdom,customer_10062@example.com,2011-07-18,10062,False,4.27
540386,22698,PINK REGENCY TEACUP AND SAUCER,46,2011-03-10 17:27:00,2.8,10024,EIRE,customer_10024@example.com,,540386,22698,PINK REGENCY TEACUP AND SAUCER,46,2011-03-10 17:27:00,2.8,EIRE,customer_10024@example.com,,10024,False,128.79999999999998
540386,21034,REX CASH+CARRY JUMBO SHOPPER,37,2011-03-10 17:27:00,1.0,10024,EIRE,customer_10024@example.com,,540386,21034,REX CASH+CARRY JUMBO SHOPPER,37,2011-03-10 17:27:00,1.0,EIRE,customer_10024@example.com,,10024,False,37.0
540386,85099B,JUMBO BAG RED RETROSPOT,36,2011-03-10 17:27:00,1.98,10024,EIRE,customer_10024@example.com,,540386,85099B,JUMBO BAG RED RETROSPOT,36,2011-03-10 17:27:00,1.98,EIRE,customer_10024@example.com,,10024,False,71.28
540386,22197,POPCORN HOLDER,17,2011-03-10 17:27:00,0.77,10024,EIRE,customer_10024@example.com,2011-07-10,540386,22197,POPCORN HOLDER,17,2011-03-10 17:27:00,0.77,EIRE,customer_10024@example.com,2011-07-10,10024,False,13.09
540532,22960,JAM MAKING SET WITH JARS,6,2011-03-11 10:17:00,4.46,10047,United Kingdom,customer_10047@example.com,2011-08-30,540532,22960,JAM MAKING SET WITH JARS,6,2011-03-11 10:17:00,4.46,United Kingdom,customer_10047@example.com,2011-08-30,10047,False,26.759999999999998
540387,20728,LUNCH BAG CARS BLUE,12,2011-03-11 14:50:00,1.73,10024,EIRE,customer_10024@example.com,2011-08-01,540387,20728,LUNCH BAG CARS BLUE,12,2011-03-11 14:50:00,1.73,EIRE,customer_10024@example.com,2011-08-01,10024,False,20.759999999999998
540387,21931,JUMBO STORAGE BAG SUKI,9,2011-03-11 14:50:00,1.98,10024,EIRE,customer_10024@example.com,,540387,21931,JUMBO STORAGE BAG SUKI,9,2011-03-11 14:50:00,1.98,EIRE,customer_10024@example.com,,10024,False,17.82
540387,82482,WOODEN PICTURE FRAME WHITE FINISH,22,2011-03-11 14:50:00,2.42,10024,EIRE,customer_10024@example.com,,540387,82482,WOODEN PICTURE FRAME WHITE FINISH,22,2011-03-11 14:50:00,2.42,EIRE,customer_10024@example.com,,10024,False,53.239999999999995
540387,22383,LUNCH BAG SUKI DESIGN,9,2011-03-11 14:50:00,1.81,10024,EIRE,customer_10024@example.com,2011-07-25,540387,22383,LUNCH BAG SUKI DESIGN,9,2011-03-11 14:50:00,1.81,EIRE,customer_10024@example.com,2011-07-25,10024,False,16.29
540324,22697,GREEN REGENCY TEACUP AND SAUCER,45,2011-03-11 17:19:00,2.8,10018,France,customer_10018@example.com,,540324,22697,GREEN REGENCY TEACUP AND SAUCER,45,2011-03-11 17:19:00,2.8,France,customer_10018@example.com,,10018,False,125.99999999999999
540324,22720,SET OF 3 CAKE TINS PANTRY DESIGN,18,2011-03-11 17:19:00,4.7,10018,France,customer_10018@example.com,,540324,22720,SET OF 3 CAKE TINS PANTRY DESIGN,18,2011-03-11 17:19:00,4.7,France,customer_10018@example.com,,10018,False,84.60000000000001
540324,21754,HOME BUILDING BLOCK WORD,47,2011-03-11 17:19:00,5.65,10018,France,customer_10018@example.com,,540324,21754,HOME BUILDING BLOCK WORD,47,2011-03-11 17:19:00,5.65,France,customer_10018@example.com,,10018,False,265.55
540324,82482,WOODEN PICTURE FRAME WHITE FINISH,46,2011-03-11 17:19:00,2.81,10018,France,customer_10018@example.com,,540324,82482,WOODEN PICTURE FRAME WHITE FINISH,46,2011-03-11 17:19:00,2.81,France,customer_10018@example.com,,10018,False,129.26
540324,22698,PINK REGENCY TEACUP AND SAUCER,28,2011-03-11 17:19:00,2.95,10018,France,customer_10018@example.com,,540324,22698,PINK REGENCY TEACUP AND SAUCER,28,2011-03-11 17:19:00,2.95,France,customer_10018@example.com,,10018,False,82.60000000000001
540155,22698,PINK REGENCY TEACUP AND SAUCER,8,2011-03-12 09:35:00,2.66,10009,United Kingdom,customer_10009@example.com,,540155,22698,PINK REGENCY TEACUP AND SAUCER,8,2011-03-12 09:35:00,2.66,United Kingdom,customer_10009@example.com,,10009,False,21.28
540155,22699,ROSES REGENCY TEACUP AND SAUCER,31,2011-03-12 09:35:00,2.66,10009,United Kingdom,customer_10009@example.com,,540155,22699,ROSES REGENCY TEACUP AND SAUCER,31,2011-03-12 09:35:00,2.66,United Kingdom,customer_10009@example.com,,10009,False,82.46000000000001
540155,22383,LUNCH BAG SUKI DESIGN,43,2011-03-12 09:35:00,1.57,10009,United Kingdom,customer_10009@example.com,2011-07-25,540155,22383,LUNCH BAG SUKI DESIGN,43,2011-03-12 09:35:00,1.57,United Kingdom,customer_10009@example.com,2011-07-25,10009,False,67.51
540155,21034,REX CASH+CARRY JUMBO SHOPPER,6,2011-03-12 09:35:00,0.95,10009,United Kingdom,customer_10009@example.com,,540155,21034,REX CASH+CARRY JUMBO SHOPPER,6,2011-03-12 09:35:00,0.95,United Kingdom,customer_10009@example.com,,10009,False,5.699999999999999
540417,22386,JUMBO BAG PINK POLKADOT,48,2011-03-12 12:06:00,2.18,10028,United Kingdom,customer_10028@example.com,,540417,22386,JUMBO BAG PINK POLKADOT,48,2011-03-12 12:06:00,2.18,United Kingdom,customer_10028@example.com,,10028,False,104.64000000000001
540418,20727,LUNCH BAG BLACK SKULL.,6,2011-03-12 13:03:00,1.48,10028,United Kingdom,customer_10028@example.com,2011-08-05,540418,20727,LUNCH BAG BLACK SKULL.,6,2011-03-12 13:03:00,1.48,United Kingdom,customer_10028@example.com,2011-08-05,10028,False,8.879999999999999
540418,22697,GREEN REGENCY TEACUP AND SAUCER,11,2011-03-12 13:03:00,3.1,10028,United Kingdom,customer_10028@example.com,,540418,22697,GREEN REGENCY TEACUP AND SAUCER,11,2011-03-12 13:03:00,3.1,United Kingdom,customer_10028@example.com,,10028,False,34.1
540418,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,47,2011-03-12 13:03:00,1.98,10028,United Kingdom,customer_10028@example.com,,540418,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,47,2011-03-12 13:03:00,1.98,United Kingdom,customer_10028@example.com,,10028,False,93.06
540100,47566,PARTY BUNTING,16,2011-03-12 15:09:00,5.45,10006,United Kingdom,customer_10006@example.com,,540100,47566,PARTY BUNTING,16,2011-03-12 15:09:00,5.45,United Kingdom,customer_10006@example.com,,10006,False,87.2
540100,21733,RED HANGING HEART T-LIGHT HOLDER,8,2011-03-12 15:09:00,3.1,10006,United Kingdom,customer_10006@example.com,2011-07-22,540100,21733,RED HANGING HEART T-LIGHT HOLDER,8,2011-03-12 15:09:00,3.1,United Kingdom,customer_10006@example.com,2011-07-22,10006,False,24.8
540561,20728,LUNCH BAG CARS BLUE,3,2011-03-13 11:02:00,1.73,10052,United Kingdom,customer_10052@example.com,2011-08-01,540561,20728,LUNCH BAG CARS BLUE,3,2011-03-13 11:02:00,1.73,United Kingdom,customer_10052@example.com,2011-08-01,10052,False,5.1899999999999995
540561,22423,REGENCY CAKESTAND 3 TIER,8,2011-03-13 11:02:00,13.39,10052,United Kingdom,customer_10052@example.com,,540561,22423,REGENCY CAKESTAND 3 TIER,8,2011-03-13 11:02:00,13.39,United Kingdom,customer_10052@example.com,,10052,False,107.12
540561,22386,JUMBO BAG PINK POLKADOT,2,2011-03-13 11:02:00,1.98,10052,United Kingdom,customer_10052@example.com,,540561,22386,JUMBO BAG PINK POLKADOT,2,2011-03-13 11:02:00,1.98,United Kingdom,customer_10052@example.com,,10052,False,3.96
540033,22423,REGENCY CAKESTAND 3 TIER,24,2011-03-13 11:17:00,14.03,10003,France,customer_10003@example.com,,540033,22423,REGENCY CAKESTAND 3 TIER,24,2011-03-13 11:17:00,14.03,France,customer_10003@example.com,,10003,False,336.71999999999997
540325,22086,PAPER CHAIN KIT 50'S CHRISTMAS,43,2011-03-13 11:32:00,3.1,10018,France,customer_10018@example.com,,540325,22086,PAPER CHAIN KIT 50'S CHRISTMAS,43,2011-03-13 11:32:00,3.1,France,customer_10018@example.com,,10018,False,133.3
540325,22720,SET OF 3 CAKE TINS PANTRY DESIGN,48,2011-03-13 11:32:00,5.45,10018,France,customer_10018@example.com,,540325,22720,SET OF 3 CAKE TINS PANTRY DESIGN,48,2011-03-13 11:32:00,5.45,France,customer_10018@example.com,,10018,False,261.6
540325,20725,LUNCH BAG RED RETROSPOT,40,2011-03-13 11:32:00,1.73,10018,France,customer_10018@example.com,2011-07-30,540325,20725,LUNCH BAG RED RETROSPOT,40,2011-03-13 11:32:00,1.73,France,customer_10018@example.com,2011-07-30,10018,False,69.2
540325,22178,VICTORIAN GLASS HANGING T-LIGHT,33,2011-03-13 11:32:00,1.25,10018,France,customer_10018@example.com,2011-07-28,540325,22178,VICTORIAN GLASS HANGING T-LIGHT,33,2011-03-13 11:32:00,1.25,France,customer_10018@example.com,2011-07-28,10018,False,41.25
540325,22697,GREEN REGENCY TEACUP AND SAUCER,41,2011-03-13 11:32:00,2.95,10018,France,customer_10018@example.com,,540325,22697,GREEN REGENCY TEACUP AND SAUCER,41,2011-03-13 11:32:00,2.95,France,customer_10018@example.com,,10018,False,120.95
540195,22178,VICTORIAN GLASS HANGING T-LIGHT,36,2011-03-13 12:28:00,1.12,10011,United Kingdom,customer_10011@example.com,2011-07-28,540195,22178,VICTORIAN GLASS HANGING T-LIGHT,36,2011-03-13 12:28:00,1.12,United Kingdom,customer_10011@example.com,2011-07-28,10011,False,40.32000000000001
540195,22666,RECIPE BOX PANTRY DESIGN,28,2011-03-13 12:28:00,2.8,10011,United Kingdom,customer_10011@example.com,,540195,22666,RECIPE BOX PANTRY DESIGN,28,2011-03-13 12:28:00,2.8,United Kingdom,customer_10011@example.com,,10011,False,78.39999999999999
